region,act,ref,gd,pct
AT000000,budPil1,636.973762631186,633.846706808328,-0.49092380350814757
AT000000,budPil2,394.039260671491,396.056796570235,0.5120139285882175
AT110000,AGGT,190.353259363831,293.732962065007,54.30939456811799
AT110000,ARAB,181.203771606778,181.203784561728,7.1493821085510945e-06
AT110000,ARAC,167.21798545674,167.217793939638,-0.00011453140131845174
AT110000,ARTART,42.343223258349,42.343207698051,-3.6748024356825226e-05
AT110000,ARTIF,46.2337853298583,46.2337795686746,-1.2460982068418502e-05
AT110000,ARTO,401.824125475501,401.824125475501,0.0
AT110000,BARL,4.86111775517163,4.87879870120624,0.36372182129922326
AT110000,BEFM,4.5006465291042,4.67345701503092,3.839681361537961
AT110000,BULF,1.89465128791546,1.9171753696153,1.1888246583159567
AT110000,BULH,1.93140186786793,1.95367535711836,1.1532291451606502
AT110000,BULL,1.9314021386092,1.95590395577191,1.2686025697555614
AT110000,CACR,20.6840223458879,21.0548851253184,1.7929915817569642
AT110000,CAFR,20.9087534855061,21.2484977468581,1.6248900805469368
AT110000,CAMR,19.3647364888147,19.6542907122837,1.4952654978612756
AT110000,CATA,25.1846688749921,25.7283421403493,2.158746926774402
AT110000,CERE,80.6107411778766,80.6013496067437,-0.011650520756512073
AT110000,CROP,181.203771606778,181.203784561728,7.1493821085510945e-06
AT110000,CRPCRP,173.853564186755,173.853506925512,-3.293647919955234e-05
AT110000,DCOH,1.50199154281895,1.52118010567365,1.2775413381280964
AT110000,DCOL,1.50199149834952,1.527212339741,1.6791600631025139
AT110000,DCOW,3.00398304116847,3.04839244541465,1.4783506976426164
AT110000,DWHE,3.88929076423479,3.89008650661157,0.020459832525188126
AT110000,FALL,1.22610018531421,1.23708572251426,0.8959738634436887
AT110000,FODD,23.5502959743261,21.9489282997445,-6.799777278074837
AT110000,FORE,109.859637934776,109.859074400262,-0.0005129586485019821
AT110000,FORFOR,107.358405773858,107.358068309161,-0.0003143346760436927
AT110000,FRUN,13.9857861500378,13.9859906220897,0.0014619989874509187
AT110000,GRAE,4.57474452955773,3.72507077429559,-18.57314107426854
AT110000,GRAI,4.57474322749517,3.84042477982021,-16.051577348900192
AT110000,GRAS,9.1494877570529,9.1494877570529,0.0
AT110000,GRSGRS,30.1806539254776,30.1808694278911,0.0007140415646089693
AT110000,GRSLND,37.8247983919505,37.8251569843492,0.000948035188397256
AT110000,HEIR,1.32959929755824,1.39824352566369,5.162775599499225
AT110000,INIART,44.5627148568961,44.5627148568961,0.0
AT110000,INICRP,181.779343841495,181.779343841495,0.0
